id,name,address,latitude,longitude,region,type_id,type_name,notes,product,product,product,service,service,service,service,service,region,region
363,Virginia station,"4 Wellington Street, Virginia, Brisbane North",-27.3829,153.063,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
1561,Visitor Information Centre (Regent Theatre),"167 Queen Street, Brisbane, Queensland, Australia",-27.469414,153.026006,Brisbane,1,Standard retailer,EFTPOS Sales only - VISA and MasterCard accepted.,,,,,,,,,Brisbane,
320,Wacol  station,"Wilruna Street, Wacol, Western",-27.589,152.924,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
380,Wacol station,"Wilruna Street, Wacol , Western",-27.589,152.924,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
321,Walloon  station,"Station Lane, Walloon, Western",-27.6073,152.668,Ipswich,5,Rail fare machine,,,,,Top up,,,,,Ipswich,
189,Walton Bridge News,"Shop 10, 974 Waterworks Road , The Gap (Brisbane City), Brisbane North",-27.4451,152.952,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
690,Warrigal Square News,"Warrigal Square Shopping Centre, 16/261 Warrigal Road, Eight Mile Plains, Brisbane South",-27.590132,153.084894,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
523,Waterford Plaza News,"Waterford Plaza, corner Kingston and Taigum Roads , Waterford, Southern",-27.6924,153.136,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
1081,Watermark Hotel & Spa,"3032 Surfers Paradise Boulevard, Surfers Paradise, Queensland, Australia",-28.006013,153.428721,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
661,Wellington Point News,"Shop 2, 368 Main Road, Wellington Point, Eastern",-27.485334,153.237809,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
662,Wellington Point Post Office,"Shop 3, 405 Main Road, Wellington Point, Eastern",-27.487198,153.238894,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
322,Wellington Point station,"Station Street, Wellington Point, Eastern",-27.494284,153.241914,Redlands,5,Rail fare machine,,,,,Top up,,,,,Redlands,
455,Wellington Point station,"Station Street, Wellington Point, Eastern",-27.494284,153.241914,Redlands,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Redlands,
173,West End News,"199 Boundary Street, West End, Brisbane South",-27.4807,153.012,Brisbane,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,Brisbane,
48,WH Smith Central Station,"Central Concourse, Central Station, Ann Street , Brisbane , Brisbane Central",-27.466,153.026,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
323,Wilston  station,"Newmarket Road, Wilston, Brisbane North",-27.4362,153.019,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
540,Wilston News & Post,"Shop 1, 99 Kedron Brook Road, Wilston, Brisbane North",-27.4322,153.02,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
456,Wilston station,"Newmarket Road, Wilston, Brisbane North",-27.4362,153.019,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
324,Windsor  station,"Eildon Road, Windsor, Brisbane North",-27.4352,153.029,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
457,Windsor station,"Eildon Road, Windsor, Brisbane North",-27.4352,153.029,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
611,Winston Glades News,"Shop 9, Ash Street, Flinders View, Western",-27.65422,152.751467,Western,1,Standard retailer,,go card,,,Buy,,,,,,
693,Wirreanda News,"110 King Street, Buderim, Sunshine Coast",-26.682702,153.066338,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,Sunshine Coast,
341,Wishart News,"Civic Fair Shopping Centre, 280 Newnham Rd, Wishart, Brisbane South",-27.547,153.092,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
325,Woodridge  station,"Station Road, Woodridge, Southern",-27.6382,153.104,Logan,5,Rail fare machine,,,,,Top up,,,,,Logan,
177,Woodridge station,"Station Road, Woodridge, Southern",-27.6382,153.104,Logan,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Logan,
476,Woolloongabba busway station,"corner of Main Street and Stanley Streets, Woolloongabba, Brisbane South",-27.486,153.035,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
326,Wooloowin  station,"Hudson Street, Wooloowin, Brisbane North",-27.42,153.043,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
378,Wooloowin station ,"Hudson Street, Wooloowin , Brisbane North",-27.42,153.043,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
327,Woombye  station,"Blackall Street, Woombye, Sunshine Coast",-26.6608,152.963,Sunshine Coast,5,Rail fare machine,,,,,Top up,,,,,Sunshine Coast,
1711,Wulkaraka Station,"Grace Street, Wulkuraka, Queensland, Australia",-27.613425,152.733115,Ipswich,5,Rail fare machine,,,,,,,,,,Ipswich,
328,Wulkuraka  station,"Grace Street, Wulkuraka, Western",-27.6135,152.732,Western,2,Preloaded reseller,,,,,Top up,,,,,,
329,Wynnum  station,"Thorn Street, Wynnum, Eastern",-27.4397,153.166,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
330,Wynnum Central station,"Ronald Street, Wynnum, Eastern",-27.445752,153.170772,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
372,Wynnum Central station,"Ronald Street, Wynnum, Eastern",-27.4452,153.17,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
190,Wynnum North Newsagency,"Shop 1, 150 Selina Road , Wynnum, Eastern",-27.4368,153.159,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
331,Wynnum North station,"Cameron Parade, Wynnum, Eastern",-27.4372,153.159,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
459,Wynnum North station,"Cameron Parade, Wynnum, Eastern",-27.4372,153.159,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
458,Wynnum station,"Thorn Street, Wynnum, Eastern",-27.4397,153.166,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
332,Yeerongpilly station,"67 Wilkie Street, Yeerongpilly, Brisbane South",-27.5255,153.014,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
460,Yeerongpilly station,"67 Wilkie Street, Yeerongpilly, Brisbane South",-27.5255,153.014,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
333,Yeronga  station,"Fairfield Road, Yeronga, Brisbane South",-27.5178,153.017,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
379,Yeronga station,"Fairfield Road, Yeronga, Brisbane South",-27.5178,153.017,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
334,Zillmere  station,"Zillmere Road, Zillmere, Brisbane North",-27.3593,153.037,Brisbane,5,Rail fare machine,,,,,Top up,,,,,Brisbane,
183,Zillmere station,"Zillmere Road, Zillmere, Brisbane North",-27.3593,153.037,Brisbane,6,Rail ticket office,,go card,,,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
