nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr
N4520BA,"[""HL""]","Heaters, Space, Electric","Radiateurs, ̩lectriques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BAD,"[""HL""]","Heaters, Space, Electric, Radiant","Radiateurs, ̩lectriques, radiants","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BB,"[""HL""]","Heaters, Gas or Oil (Domestic)","Chauffe-eau, �� gaz ou �� l'huile, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BE,"[""HL""]","Heaters, Water (Domestic)","Chauffe-eau, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BEB,"[""HL""]","Heaters, Water, Gas (Domestic)","Chauffe-eau, �� gaz, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510AGA,"[""HL""]","Sink, Stainless Steel, Mobile","��vier, acier inoxydable, mobile","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510AH,"[""HL""]","Toilet, Electric/Gas, Sanitation","Toilette, ̩lectrique ou �� gaz, syst̬me sanitaire","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510AK,"[""HL""]",Portable Toilets,Toilettes portatives,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510EB,"[""HL""]","Dispensers, Liquid Soap","Distributeurs, savon liquide","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510EC,"[""HL""]","Dispensers, Paper Towel","Distributeurs, serviettes papier","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510EE,"[""HL""]","Dispensers, Disinfecting, Automatic, Washrooms","Distributeurs, d̩sinfectants, automatiques, salles de bain","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510FB,"[""HL""]","Holders, Toilet Paper, Metal","Supports, papier hygi̩nique, m̩tal","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510G,"[""HL""]",Plumbing Fixture Trim,Garniture d'appareil de plomberie,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510GA,"[""HL""]","Plumbing Supplies, Fittings, Faucets, Etc.","Fournitures, raccords, robinets de plomberie, etc.","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510GAA,"[""HL""]","Plumbing Supplies, Fitting, Faucets, N.E.S.","Fournitures de plomberie, raccord, robinets, N.E.A.","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4510GAB,"[""HL""]","Plumbing Supplies, Energy Conserving Types","Fournitures de plomberie, types pour conserver l'̩nergie","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520JE,"[""HL""]","Solar, Collectors, Heating Units (Industrial)","Collecteurs solaire, unit̩s de chauffage, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520K,"[""HL""]","Stoves, Wood, Space Heating","Po̻les, �� bois, chauffage des locaux","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520L,"[""HL""]",Humidifiers (Self Contained) Domestic,"Humidificateurs, autonomes, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520M,"[""HL""]",Geothermal Heating and Cooling Equipment,��quipement de chauffage et de refroidissement g̩othermiques,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4530,"[""HL""]",Fuel Burning Equipment Units,��l̩ments d'appareils de chauffage,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4530A,"[""HL""]","Burners, Oil",Br��leur �� mazout,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4530AA,"[""HL""]","Burners, Oil, Commercial","Br��leur �� mazout, commercial","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4530AC,"[""HL""]","Burners, Gas, Commercial","Br��leur �� gaz, commercial","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4530B,"[""HL""]","Oil Burner, Components","Br��leur �� l'huile, composants","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4540,"[""HL""]",Waste Disposal Equipment,��quipement d'̩limination des d̩chets,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BED,"[""HL""]","Heaters, Water, Steam, Thermostatic (Domestic)","Chauffe-eau, �� vapeur, thermostatiques, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BEE,"[""HL""]","Heaters, Water, Oil (Industrial)","Chauffe-eau, huile, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520BEF,"[""HL""]","Heaters, Water, Steam, Thermostatic (Industrial)","Chauffe-eau, vapeur, thermostatiques, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520D,"[""HL""]","Radiators, Steam and Hot Water (Domestic)","Radiateurs, vapeur et eau chaude, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520E,"[""HL""]","Tanks, Hot Water Storage (Domestic)","R̩servoirs, eau chaude, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520F,"[""HL""]","Valves, Radiator, Heating and Plumbing (Domestic)","Robinets, radiateur, chauffage et plomberie, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520G,"[""HL""]",Heating and Air Circulating Ductwork and Accessories,Canalisation et accessoires de chauffage et circulation d'air,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520GA,"[""HL""]",Heating and Air Circulating Ductwork and Accessories (Domestic),"Canalisation et accessoires de chauffage et circulation d'air, domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520GB,"[""HL""]",Heating and Air Circulating Ductwork and Accessories (Industrial and Commercial),"Canalisation et accessoires de chauffage et circulation d'air, industriel et commercial","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520J,"[""HL""]",Non-Domestic Space and Water Heater Equipment,"��quipement pour chauffage et chauffe-eau, non domestiques","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520JA,"[""HL""]","Heaters, Space, Industrial, Portable","Chaufferettes industrielles, portatives","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520JB,"[""HL""]","Heaters, Extraction (Industrial)","R̩chauffeurs par soutirage, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520JC,"[""HL""]",Solar Space Heating Systems (Industrial),"Syst̬mes solaires de chauffage des locaux, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4520JD,"[""HL""]","Humidifiers, Industrial","Humidificateurs, industriels","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
N4610E,"[""HL""]","Filter, Fluid, Water Purification","Filtre, pour liquides, purification de l'eau","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=FCPD-DPPPC,ou=LEFTD-DTPLEP,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
