status,id,name,address,latitude,longitude,region1,type_id,type_name,notes,product1,product2,product3,service1,service2,service3,service4,service5,region2,region3
Archived,566,Supanews Carseldine,"Carseldine Central, 735 Beams Road, Carseldine, Brisbane North",-27.3453,153.012,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,48,Supanews Central Station,"Central Concourse, Central Station, Ann Street , Brisbane , Brisbane Central",-27.466,153.026,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,526,Supanews Green Square,"Shop 7 Green Square North Tower, 515 St Pauls Terrace, Fortitude Valley, Brisbane Central",-27.4536,153.035,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,104,Supanews Keperra,"Settlement Road, Great Western Super Centre, Keperra, Brisbane North",-27.4151,152.949,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,49,Supanews Myer Centre Level A,"Queen Street Mall, Myer Centre (level A), Brisbane , Brisbane Central",-27.4711,153.025,Brisbane Central,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,111,Supanews North Lakes,"Shop 1085, Westfield Shopping Centre, Anzac Avenue, North Lakes, Northern",-27.2398,153.02,Brisbane,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Archived,574,Supanews North Lakes,"Shop 1104/5 Westfield North Lakes, North Lakes, Northern",-27.2398,153.02,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,555,Supanews Nundah Village,"Shop 9, 1193 Sandgate Road, Nundah, Brisbane North",-27.4028,153.061,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,Brisbane,
Published,514,Supanews Strathpine,"Westfield Shopping Centre, Gympie Road, Strathpine, Northern",-27.3069,152.993,Northern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,51,Supanews Xpress Central Station Platform 1/2,"Central station (platform 1/2), Ann Street, Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,52,Supanews Xpress Central Station Platform 3/4,"Central station (platform 3/4), Ann Street, Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,53,Supanews Xpress Central Station Platform 5/6,"Central station (platform 5/6), Ann Street , Brisbane , Brisbane Central",-27.4661,153.026,Brisbane Central,1,Standard retailer,,go card,Visitor Information Pack,,Buy,Top up,Change expiry date,,,Brisbane,
Published,92,Supanews Xpress Helensvale,"Westfield Shopping Centre, Gold Coast Highway, corner Town Centre Drive, Helensvale, Gold Coast",-27.9272,153.336,Gold Coast,1,Standard retailer,,go card,Gold Coast go explore card,,Buy,Top up,Change expiry date,,,Gold Coast,
Published,54,Supanews Xpress Myer Centre Level E,"Queen Street Mall, Myer Centre (level E), Brisbane , Brisbane Central",-27.4712,153.024,Brisbane Central,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,1206,Surf Parade Resort,"210 Surf Parade, Surfers Paradise, Queensland, Australia",-28.016508,153.431211,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,1146,Surfers Aquarius,"4 Old Burleigh Road, Surfers Paradise, Queensland, Australia",-28.013906,153.432548,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,1071,Surfers Paradise Backpackers Resort,"2837 Gold Coast Highway, Surfers Paradise, Queensland, Australia",-28.016302,153.429275,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Draft,1586,Surfers Paradise Cruise Terminal,Under Moorings Building Cnr Cavill & Ferny Ave ,0,0,,2,Preloaded reseller,,,,,,,,,,Gold Coast,
Published,1591,Surfers Paradise Cruise Terminal,"Under the Moorings Building, Cnr Cavill & Ferny Ave, Surfers Paradise, Queensland, Australia",-28.001446,153.426385,,2,Preloaded reseller,,,,,,,,,,Gold Coast,
Archived,674,Surfers Paradise Newsagency,"Shop 11, 2 Elkhorn Avenue, Surfers Paradise, Gold Coast",-27.999278,153.430115,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,901,Surfers Paradise North tram station,"Corner Surfers Paradise Bouelvard and Ocean Avenue, Surfers Paradise, Queensland, Australia",-27.993316,153.429371,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,916,Surfers Paradise tram station,"Corner Surfers Paradise Boulevard and Clifford Street, Surfers Paradise, Queensland, Australia",-28.005792,153.428966,,1,Standard retailer,,go card,,,Buy,Top up,,,,Gold Coast,
Published,1236,Surfers Plaza Resort,"70 Remembrance Drive, Surfers Paradise, Queensland, Australia",-28.003694,153.426351,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,533,Surfside Newsagency,"10 North Street Woorim, Bribie Island, Northern",-27.0683,153.203,Northern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,587,Swan Newsagency,"Shop 137 Sunshine Plaza, Horton Parade, Maroochydore, Sunshine Coast",-26.654877,153.090593,Sunshine Coast,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Sunshine Coast,
Published,188,Taigum News,"Shop 28, Taigum Central Shopping Centre, Beams Road, Taigum, Brisbane North",-27.3507,153.047,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1491,Tanah Merah News and Casket,"Cnr Drews and Clarks Road, Loganholme, Queensland, Australia",-27.690521,153.177819,,1,Standard retailer,,,,,,,,,,Logan,
Published,489,Target News,"Shop 2 Buranda Village, Ipswich Road, Buranda, Brisbane South",-27.500757,153.036824,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,311,Taringa station,"1 Princess Street, Taringa, Brisbane West",-27.493,152.982,Brisbane West,2,Preloaded reseller,,,,,Top up,,,,,,
Published,452,Taringa station,"1 Princess Street, Taringa, Brisbane West",-27.493,152.982,Brisbane West,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,312,Tennyson station,"2 Myla Terrace, Tennyson, Brisbane South",-27.5258,153.005,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Published,484,Terrace News,"Morris Towers, 149 Wickham Terrace , Spring Hill, Brisbane North",-27.4646,153.025,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,653,Terry White Chemist Bellbowrie,"Shop 29 Bellbowrie Shopping Plaza, Birkin Road, Bellbowrie, Brisbane west",-27.561953,152.886854,Brisbane west,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,516,Tewantin Newsagency,"107 Poinciana Avenue, Tewantin, Sunshine Coast",-26.3921,153.038,Sunshine Coast,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,313,Thagoona station,"Thagoona-Rosewood Road, Thagoona, Western",-27.6266,152.63,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,679,The Bread Basket,"132 Leicester Street, Camp Hill, Brisbane East",-27.497447,153.067783,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1156,The Crest Apartments,"15 Breaker Street, Main Beach, Queensland, Australia",-27.981359,153.426897,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Archived,400,The Fair Casket and Papershop,"Shop 15, Beaudesert Fair, cnr Anna and William Streets, Beaudesert, Southern",-27.9891,152.998,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1511,The Gap Park and Ride,"1371 Waterworks Road, The Gap, Queensland, Australia",-27.445599,152.930148,,4,Bus fare machine,,,,,,,,,,Brisbane,
Archived,1171,The Greener Grocer,"15/19 Via Roma, Surfers Paradise, Queensland, Australia",-28.012158,153.423689,,2,Preloaded reseller,,go card,Gold Coast go explore card,,Buy,,,,,Gold Coast,
Published,1076,The Islander,"3128 Surfers Paradise Boulevard, Surfers Paradise, Queensland, Australia",-28.003255,153.428659,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Published,314,Thomas Street station,"Tallon Street, Sadliers Crossing, Western",-27.6148,152.746,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,315,Thorneside station,"Railway Parade, Thorneside, Eastern",-27.4864,153.193,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,453,Thorneside station,"Railway Parade, Thorneside, Eastern",-27.4864,153.193,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1161,Ticketmates Harbour Town,"Oxley Drive, Biggera Waters, Queensland, Australia",-27.931162,153.387762,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Archived,519,Tobacco Station Stones Corner,"307 Logan Road, Stones Corner, Brisbane South",-27.499,153.045,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,600,Toombul Bus Interchange,"Toombul Shopping Centre, Toombul, Brisbane North",-27.408392,153.060114,Brisbane North,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,316,Toombul station,"Collins Street, Nundah, Brisbane North",-27.4073,153.059,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,131,Toombul station,"Collins Street, Nundah, Brisbane North",-27.4073,153.059,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,317,Toowong station,"Toowong Village Shopping Centre, Toowong, Brisbane West",-27.4857,152.993,Brisbane West,2,Preloaded reseller,,,,,Top up,,,,,,
Published,168,Toowong station,"Sherwood Road, Toowong, Brisbane West",-27.4857,152.993,Brisbane West,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,170,Town Centre News,"Town Centre Shopping Centre, 355-369 Colburn Avenue, Victoria Point, Eastern",-27.5865,153.283,Eastern,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,669,Town Centre News,"Shop 56, Inala Plaza, 156 Inala Avenue, Inala, Brisbane West",-27.59889,152.97408,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,,
Published,318,Trinder Park station,"Railway Parade, Trinder Park, Southern",-27.6314,153.098,Southern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,454,Trinder Park station,"Railway Parade, Trinder Park, Southern",-27.6314,153.098,Southern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,673,Tweed Heads Information Centre,"Corner Wharf &amp; Bay Streets, Tweed Heads, Gold Coast",-28.171,153.543691,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,,
Draft,1526,University of Sunshine Coast Bus Station,"Sippy Downs Drive, Sippy Downs, Queensland, Australia",-26.718545,153.061919,,4,Bus fare machine,,,,,,,,,,Sunshine Coast,
Published,478,Upper Mount Gravatt busway station,"McGregor Street, Upper Mount Gravatt, Brisbane South",-27.5634,153.081,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,603,UQ (Chancellor),"University of Queensland, St Lucia, Brisbane West",-27.498036,153.010862,Brisbane West,4,Bus fare machine,,go card,,,Buy,Top up,,,,,
Published,634,UQ Lakes,"UQ Lakes Busway, Eleanor Schonell Bridge, St Lucia, Brisbane West",-27.498036,153.017093,Brisbane West,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Published,582,Valley Centre News,"Valley Metro Centre, 230 Brunswick St, Fortitude Valley, Brisbane Central",-27.456839,153.03302,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
Published,350,Varsity Lakes station,"Corner Scottsdale Drive and Cormandel Lane, Varsity Lakes, Gold Coast",-28.094794,153.399531,Gold Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,349,Varsity Lakes station,"Corner Scottsdale Drive and Cormandel Lane, Varsity Lakes, Gold Coast",-28.096499,153.399049,Gold Coast,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,529,Victoria Point West Licensed Post Office,"Shop 54, Victoria Point Shopping Centre, corner Cleveland Redland Bay Road and Bunker Road, Victoria Point, Eastern",-27.5854,153.281,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,342,Village Store Currumbin,"66 Teemangum Street, Currumbin, Gold Coast",-28.1355,153.489,Gold Coast,1,Standard retailer,,go card,,,Buy,,,,,Gold Coast,
Published,319,Virginia  station,"4 Wellington Street, Virginia, Brisbane North",-27.3829,153.063,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,363,Virginia station,"4 Wellington Street, Virginia, Brisbane North",-27.3829,153.063,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,1561,Visitor Information Centre (Regent Theatre),"167 Queen Street, Brisbane, Queensland, Australia",-27.469414,153.026006,,1,Standard retailer,EFTPOS Sales only - VISA and MasterCard accepted.,,,,,,,,,Brisbane,
Published,320,Wacol  station,"Wilruna Street, Wacol, Western",-27.589,152.924,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,380,Wacol station,"Wilruna Street, Wacol , Western",-27.589,152.924,Western,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,321,Walloon  station,"Station Lane, Walloon, Western",-27.6073,152.668,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Archived,510,Walloon News,"12 Queen Street , Walloon, Western",-27.6061,152.665,Western,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,189,Walton Bridge News,"Shop 10, 974 Waterworks Road , The Gap (Brisbane City), Brisbane North",-27.4451,152.952,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,690,Warrigal Square News,"Warrigal Square Shopping Centre, 16/261 Warrigal Road, Eight Mile Plains, Brisbane South",-27.590132,153.084894,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Published,523,Waterford Plaza News,"Waterford Plaza, corner Kingston and Taigum Roads , Waterford, Southern",-27.6924,153.136,Southern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,1081,Watermark Hotel & Spa,"3032 Surfers Paradise Boulevard, Surfers Paradise, Queensland, Australia",-28.006013,153.428721,,2,Preloaded reseller,,Gold Coast go explore card,,,Buy,,,,,Gold Coast,
Archived,552,Welcome Express Convenience Store,"243 Brunswick Street, Fortitude Valley, Brisbane Central",-27.4571,153.033,Brisbane Central,1,Standard retailer,,go card,,,Buy,,,,,,
Published,661,Wellington Point News,"Shop 2, 368 Main Road, Wellington Point, Eastern",-27.485334,153.237809,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,662,Wellington Point Post Office,"Shop 3, 405 Main Road, Wellington Point, Eastern",-27.487198,153.238894,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,322,Wellington Point station,"Station Street, Wellington Point, Eastern",-27.494284,153.241914,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,455,Wellington Point station,"Station Street, Wellington Point, Eastern",-27.494284,153.241914,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,358,West End Market News Power,"Shop 13, 69 Boundary St, West End (Brisbane City), Brisbane South",-27.4769,153.012,Brisbane South,1,Standard retailer,,go card,SEEQ card,Visitor Information Pack,Buy,Top up,Register,Refund,Change expiry date,Brisbane,
Published,173,West End News,"199 Boundary Street, West End (Brisbane City), Brisbane South",-27.4807,153.012,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,Change expiry date,,,,
Archived,564,Westside Story Newsagency,"85 Boundary Street, West End (Brisbane City), Brisbane South",-27.4778,153.013,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Published,323,Wilston  station,"Newmarket Road, Wilston, Brisbane North",-27.4362,153.019,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,540,Wilston News & Post,"Shop 1, 99 Kedron Brook Road, Wilston, Brisbane North",-27.4322,153.02,Brisbane North,1,Standard retailer,,go card,,,Buy,,,,,,
Published,456,Wilston station,"Newmarket Road, Wilston, Brisbane North",-27.4362,153.019,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,324,Windsor  station,"Eildon Road, Windsor, Brisbane North",-27.4352,153.029,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,457,Windsor station,"Eildon Road, Windsor, Brisbane North",-27.4352,153.029,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,611,Winston Glades News,"Shop 9, Ash Street, Flinders View, Western",-27.65422,152.751467,Western,1,Standard retailer,,go card,,,Buy,,,,,,
Published,693,Wirreanda News,"110 King Street, Buderim, Sunshine Coast",-26.682702,153.066338,Sunshine Coast,1,Standard retailer,,go card,,,Buy,,,,,Sunshine Coast,
Published,341,Wishart News,"Civic Fair Shopping Centre, 280 Newnham Rd, Wishart, Brisbane South",-27.547,153.092,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,,
Archived,500,Wishart Village News,"Shop 3, 590 Mt Gravatt-Capalaba Road, Wishart, Brisbane South",-27.5483,153.108,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Archived,345,Wongabel News,"Shop 2, Wongabel St, Kenmore, Brisbane West",-27.509,152.948,Brisbane West,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,325,Woodridge  station,"Station Road, Woodridge, Southern",-27.6382,153.104,Southern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,177,Woodridge station,"Station Road, Woodridge, Southern",-27.6382,153.104,Southern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,476,Woolloongabba busway station,"corner of Main Street and Stanley Streets, Woolloongabba, Brisbane South",-27.486,153.035,Brisbane South,1,Standard retailer,,go card,,,Buy,Top up,,,,,
Archived,346,Woolloongabba News,"7 Logan Rd, Woolloongabba, Brisbane South",-27.487,153.036,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Archived,1421,Woolloongabba Post Shop,"8B/803 Stanley Street, Woolloongabba, Queensland, Australia",-27.486614,153.035526,Brisbane,2,Preloaded reseller,,,,,,,,,,Brisbane,
Published,326,Wooloowin  station,"Hudson Street, Wooloowin, Brisbane North",-27.42,153.043,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,378,Wooloowin station ,"Hudson Street, Wooloowin , Brisbane North",-27.42,153.043,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,327,Woombye  station,"Blackall Street, Woombye, Sunshine Coast",-26.6608,152.963,Sunshine Coast,2,Preloaded reseller,,,,,Top up,,,,,,
Published,328,Wulkuraka  station,"Grace Street, Wulkuraka, Western",-27.6135,152.732,Western,2,Preloaded reseller,,,,,Top up,,,,,,
Published,329,Wynnum  station,"Thorn Street, Wynnum, Eastern",-27.4397,153.166,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,372,Wynnum Central station,"Ronald Street, Wynnum, Eastern",-27.4452,153.17,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,330,Wynnum Central station,"Ronald Street, Wynnum, Eastern",-27.445752,153.170772,Brisbane,6,Rail ticket office,,,,,Top up,,,,,Brisbane,
Published,190,Wynnum North Newsagency,"Shop 1, 150 Selina Road , Wynnum, Eastern",-27.4368,153.159,Eastern,1,Standard retailer,,go card,,,Buy,,,,,,
Published,331,Wynnum North station,"Cameron Parade, Wynnum, Eastern",-27.4372,153.159,Eastern,2,Preloaded reseller,,,,,Top up,,,,,,
Published,459,Wynnum North station,"Cameron Parade, Wynnum, Eastern",-27.4372,153.159,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,458,Wynnum station,"Thorn Street, Wynnum, Eastern",-27.4397,153.166,Eastern,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Archived,467,Wynnum Station News,"181 Florence St, Wynnum, Brisbane East",-27.4455,153.171,Brisbane East,1,Standard retailer,,go card,,,Buy,,,,,,
Published,332,Yeerongpilly station,"67 Wilkie Street, Yeerongpilly, Brisbane South",-27.5255,153.014,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,Brisbane,
Published,460,Yeerongpilly station,"67 Wilkie Street, Yeerongpilly, Brisbane South",-27.5255,153.014,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,333,Yeronga  station,"Fairfield Road, Yeronga, Brisbane South",-27.5178,153.017,Brisbane South,2,Preloaded reseller,,,,,Top up,,,,,,
Archived,506,Yeronga News,"Shop 3, Yeronga Village, 429 Fairfield Road, Yeronga, Brisbane South",-27.5163,153.017,Brisbane South,1,Standard retailer,,go card,,,Buy,,,,,Airlie Beach,
Published,379,Yeronga station,"Fairfield Road, Yeronga, Brisbane South",-27.5178,153.017,Brisbane South,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
Published,334,Zillmere  station,"Zillmere Road, Zillmere, Brisbane North",-27.3593,153.037,Brisbane North,2,Preloaded reseller,,,,,Top up,,,,,,
Published,183,Zillmere station,"Zillmere Road, Zillmere, Brisbane North",-27.3593,153.037,Brisbane North,5,Rail fare machine,,go card,,,Buy,Top up,Register,Refund,Change expiry date,,
,,,,,,,,,,225,773,859,87,495,546,,,500,
,,7,,,,,,,,,,,,,,,,,
,,144,,,,,,,,,,,,,,,,,
